page_id,credited_authors,short_title,printers,publishers,place_of_publication,year_of_publication,handle
2071_Piccolomini_Sfera_1559_p311.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p312.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p313.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p314.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p315.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p316.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p317.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p318.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p319.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p320.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p321.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p322.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p323.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p324.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p325.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p326.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p327.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p328.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p329.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p330.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p331.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p332.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p333.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p334.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p335.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p336.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p337.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p338.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p339.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p340.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p341.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p342.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p343.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p344.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p345.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p346.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p347.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p348.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p349.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p350.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p351.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p352.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p353.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p354.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p355.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p356.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p357.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p358.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p359.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p360.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p361.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p362.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p363.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p370.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2071_Piccolomini_Sfera_1559_p371.jpg,"Piccolòmini, Alessandro","De la Sfera del Mondo, di Alisandro Piccolomini",Giovanni Varisco & company,Giovanni Varisco & company,Venice,1559,hdl.handle.net/21.11103/sphaera.101050
2073_piccolomini_sfera_1573_p189.jpg,"Piccolòmini, Alessandro",La sfera del mondo di M. Alessandro Piccolomini,Giovanni Varisco & company,Giovanni Varisco & company,Venice,1573,hdl.handle.net/21.11103/sphaera.101088
2077_Cortes_Arte_1551_p26.jpg,"Cortés, Martin",Breve compendio de la sphera y de la arte de navegar,"Alvares, António","Alvares, António",Seville,1551,hdl.handle.net/21.11103/sphaera.101044
2077_Cortes_Arte_1551_p32.jpg,"Cortés, Martin",Breve compendio de la sphera y de la arte de navegar,"Alvares, António","Alvares, António",Seville,1551,hdl.handle.net/21.11103/sphaera.101044
2077_Cortes_Arte_1551_p33.jpg,"Cortés, Martin",Breve compendio de la sphera y de la arte de navegar,"Alvares, António","Alvares, António",Seville,1551,hdl.handle.net/21.11103/sphaera.101044
2078_curtes_arte_1561_p22.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2078_curtes_arte_1561_p27.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2078_curtes_arte_1561_p28.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2078_curtes_arte_1561_p32.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2078_curtes_arte_1561_p33.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2078_curtes_arte_1561_p34.jpg,"Cortés, Martin",The Arte of Navigation,"Jugge, Richard","Jugge, Richard",London,1561,hdl.handle.net/21.11103/sphaera.101096
2087_sacrobosco_sphaera_1562_p49.jpg,"Nunes, Pedro;Valeriano, Pierio;Sacrobosco, Johannes de;Vinet, Élie",Sphaera Ioannis de Sacro Bosco,"Scoto, Girolamo","Scoto, Girolamo",Venice,1562,hdl.handle.net/21.11103/sphaera.101094
2087_sacrobosco_sphaera_1562_p50.jpg,"Nunes, Pedro;Valeriano, Pierio;Sacrobosco, Johannes de;Vinet, Élie",Sphaera Ioannis de Sacro Bosco,"Scoto, Girolamo","Scoto, Girolamo",Venice,1562,hdl.handle.net/21.11103/sphaera.101094
2087_sacrobosco_sphaera_1562_p73.jpg,"Nunes, Pedro;Valeriano, Pierio;Sacrobosco, Johannes de;Vinet, Élie",Sphaera Ioannis de Sacro Bosco,"Scoto, Girolamo","Scoto, Girolamo",Venice,1562,hdl.handle.net/21.11103/sphaera.101094
2100_budweis_opusculum_1499_p91.jpg,"Sacrobosco, Johannes de",Opusculum Johannis de sacro busto spericum,"Stöckel, Wolfgang","Stöckel, Wolfgang",Leipzig,1499,hdl.handle.net/21.11103/sphaera.100888
2103_beyer_quaestiones_1549_p100.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p101.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p102.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p103.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p132.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p133.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p134.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p135.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p136.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p137.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p167.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p168.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p169.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p170.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p171.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p172.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p173.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p174.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p175.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p176.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p177.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p178.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p180.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p188.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p189.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p190.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p191.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p192.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p193.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p194.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p195.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p196.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p197.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p198.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p199.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p211.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p215.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p216.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p224.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p225.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p226.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p227.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p228.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
2103_beyer_quaestiones_1549_p229.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Ioannis de Sacro Busto,"Braubach, Peter","Braubach, Peter",Frankfurt (Main),1549,hdl.handle.net/21.11103/sphaera.100645
